"volunteer_effect_out[1]","volunteer_effect_out[2]","volunteer_effect_out[3]","volunteer_effect_out[4]","volunteer_effect_out[5]","volunteer_effect_out[6]","volunteer_effect_out[7]","volunteer_effect_out[8]","volunteer_effect_out[9]","volunteer_effect_out[10]"
1.89870169047189,1.1760568000309,1.59973636387023,1.88362628196522,1.24714075706691,2.11202281786699,0.524511762676185,1.20376593185215,1.0326683276378,0.872984514546136
1.53805433986961,1.04364976016514,1.38502669862304,1.40078941636843,1.13728746122433,1.59795687175005,0.449996888295019,0.975780873520955,0.83965074862059,0.809507068744795
1.5561743527486,1.06229961644193,1.43912727435812,1.45899119090348,1.15740502666296,1.55248861201204,0.436371872624234,0.949819154722897,0.847116841951361,0.779914136219606
1.60520007963959,0.998919652163685,1.21372650379561,1.39486018152068,1.02643906131977,1.5759745536564,0.454909487131728,0.822665100448191,0.681672891988882,0.616139362833274
1.22542725590733,0.79842715903324,0.979476860427116,1.01235370128407,0.71477731385325,1.07582129281125,0.316240763471295,0.783321252473836,0.684572146059499,0.601276196391717
1.10058247701544,0.809398181572354,0.962317335514351,1.05957484938979,0.875744300494252,1.17386292198689,0.325197240453992,0.774307416899409,0.630673422211709,0.50062294447344
1.61264355759468,0.884468564911509,1.28641047209162,1.32995571056473,0.901839332886109,1.4170746294998,0.430820989773587,0.796435331125771,0.75467632273543,0.703652346205229
1.35642539545041,0.902385788385958,1.06791702060911,1.18899401166511,0.920009163669248,1.25396697602843,0.360650442836666,1.02312032858401,0.723200030214459,0.709593959274387
1.39281130817651,0.967071998752761,1.30358837080524,1.33948312905778,1.02522955863678,1.45473723297041,0.415803603818755,0.83965812837386,0.854304278500037,0.716648693626862
2.00509401505564,1.291002237911,1.660284706047,1.66228765549809,1.30490527042178,1.85958610277024,0.467377759097402,1.23964070487845,0.887572115091531,0.936795669741255
1.69380870046212,1.07107570759352,1.38307519332723,1.66448657435104,1.20134972261263,1.71424753894432,0.473913383721375,1.07720434371209,0.951612286993602,0.895009039705673
1.6492569752212,1.18352273366482,1.37937809312308,1.33248853693924,1.16449585348896,1.52539442865848,0.464231666660539,1.07313703713731,0.908518349152917,0.864997951594595
1.92537573694452,1.171146263343,1.65936961140295,1.73114218236364,1.1928348636916,1.90888460915291,0.578113851799147,1.04576387080804,0.933303119019282,0.967606593257315
1.87686743602979,1.13935952479497,1.65830856287347,1.83455588793924,1.28335740339122,1.730049316253,0.535204234282295,1.27599271960648,1.04573237907833,0.911131710179928
1.97910961957878,1.25744494765638,1.56240975362119,1.51250344322649,1.04924307682146,1.6771606577479,0.478748764176023,1.14880905406097,0.874278661003201,0.955741235562313
1.32313090571526,0.803916915994125,1.169786840094,1.34971750416347,0.958012447010706,1.34655515756299,0.429375281052385,0.894600776921615,0.745572080587594,0.754659641586595
1.29967963126858,1.04875022995064,1.20647702018368,1.27556018310353,1.00334182924823,1.17647085086981,0.373503734792971,0.763112267313326,0.755179449188128,0.658719889823327
1.49275227370295,0.932983607201676,1.20891745058314,1.31449435514564,1.12129810927341,1.39052703921284,0.483262871887163,0.872377781126214,0.737437114900062,0.675623579184917
1.53246887438493,0.985642279404532,1.1585276412016,1.20757173820355,0.893843717368277,1.2574909811511,0.416156189764686,0.862075895226664,0.792218477720622,0.630855076683754
1.77885123008788,1.08341171940695,1.28837810785138,1.51816539996805,0.978269454203142,1.51687614506649,0.428175910025436,0.967309856815596,0.813756338752754,0.632818053477875
1.60343130572136,1.205242419015,1.32903115039512,1.38225778741333,1.09245132538882,1.57607189725474,0.496004150932966,0.911551542267557,0.884790212660149,0.745478420090734
1.61067486798098,0.913259909943478,1.14981165198545,1.39415664382649,0.862633353166784,1.43678373366356,0.394698230128417,0.894740671066479,0.722259649395359,0.657676019555839
1.35689257040699,0.838505238060746,1.18229351279196,1.16981933253597,0.958141025729018,1.35467581313031,0.36727156920637,0.668287828444133,0.604897029745362,0.706855281299934
1.37553033812394,0.841848398906172,0.985051740754964,1.12251759548016,0.806227311505203,1.30201840387567,0.360239302571496,0.829911363447765,0.622237863898842,0.616241101788245
