"sigma_beta[1]","sigma_beta[2]","sigma_beta[3]","sigma_beta[4]"
0.943868435578324,1.3044156272777,1.98876962193702,1.64031498045513
1.07027528748951,1.23784965373828,2.69817135555545,0.979878454403372
1.01977825461641,1.12052940805495,3.04452551686567,1.27908100048902
1.03272860569859,1.05530255359379,2.26754710704059,1.35412946509514
1.05440149356675,1.30107949102187,1.94806736501414,1.53414801102622
0.940085367411551,1.25994836577557,2.27251569182207,1.55280940900893
0.950847212929455,1.38843662307939,2.44454617718245,1.05571547322354
1.13790946419019,1.29696546798626,2.87554382455264,1.47630497619515
0.969398232015653,1.39884743076492,2.47146719214563,1.96021813498248
1.03204448549853,1.63037683302166,2.566334017898,3.26835260377696
1.79635375845012,1.64496101217116,1.81008582661778,1.45525351646423
1.61714554247469,2.0455827294574,3.78749625057687,1.22831937017112
1.34640298068503,2.49971526965153,2.88102572980716,1.06253161383148
1.41209649205944,1.27629522013132,3.44007012286098,1.67570917718805
0.978439762915308,1.25943599013423,3.02908209007561,1.23154672427447
1.11366421430161,1.73477310431576,2.42896333827731,1.27561582428325
1.54878348598961,1.53384171210729,2.47016878788483,0.848730123424316
1.08006719492734,3.12371419792207,4.56817680148859,1.06670149577373
1.23741517609931,1.75971434541827,3.6422970881007,0.859126184355756
1.27771445131351,1.65779184991418,3.01211062441479,1.3538620355935
1.47578910705508,1.04896300463964,5.46384035955011,1.87343270337109
1.43569762488774,1.29885006044886,4.58401477237845,1.40596077336921
1.40958274382001,1.48822441268114,2.43534259029971,1.94995157480358
1.04752058429517,2.07286901347553,3.24285656795862,1.29358993750485
2.05714911397693,1.4397985312955,2.7095954924648,0.896772713030662
1.68825455319863,1.7366289991005,1.87314948976628,1.97998079750304
