"","beta_out[1]","beta_out[2]","beta_out[3]","beta_out[4]"
"146",0.721004646992825,0.608412501890394,0.180424460530825,0.232029619398553
"147",0.700939452648686,0.607151961551036,0.153506101317027,0.239036567747822
"148",0.718486396892617,0.625710621458779,0.132176424474548,0.266297998758615
"149",0.602059768128747,0.503838492527167,0.155959870226495,0.290381328886527
"150",0.77231557214096,0.608802546408496,0.226816914432456,0.223477100577765
"151",0.62421392150061,0.60086882677433,0.186625193776562,0.322824493566913
"152",0.687612975618712,0.547923821830799,0.167474915361393,0.253382235931654
"153",0.673040609040304,0.57342428034622,0.149558693750528,0.249747022922029
"154",0.901086531320919,0.521021650234384,0.135378259387245,0.245755961255444
"155",0.575471536579293,0.49786945672374,0.136151054900604,0.275539197070193
"156",0.493183456122543,0.53229978538956,0.148998411225039,0.239449483186976
"157",0.570200346990757,0.415237602291002,0.0910993606706398,0.27847100479098
"158",0.475591513204882,0.483071479545577,0.142204980188051,0.154210340559543
"159",0.535218214051999,0.493294494909419,0.117265702768255,0.263032664399038
"160",0.633176107092456,0.466424951592843,0.0952982705822209,0.210621710737757
"161",0.564334881116292,0.496086282482868,0.169111760305798,0.265043043443813
"162",0.69508835543165,0.50151927299458,0.13790681271196,0.258595410904224
"163",0.71619723297818,0.514253691568871,0.16442710780561,0.277527739850533
"164",0.715485080693665,0.496417351082458,0.215755869370945,0.225738837612191
"165",0.790613929500159,0.657235089397426,0.181509284141072,0.279325031121037
"166",0.745513784827121,0.520125346505949,0.203303248021892,0.348493124169516
"167",0.695967166474855,0.627289097306746,0.127197646085108,0.273821003126842
"168",0.640030061538908,0.478431943713874,0.188004317534476,0.287231647298519
"169",0.500361267526454,0.506328901137993,0.173364700228643,0.239219054945875
"170",0.655189928454817,0.403463762421234,0.147521668312463,0.187899103759767
"171",0.670655927716966,0.506595173294401,0.100643786253991,0.22222895977064
"172",0.597554368821837,0.393059075752481,0.122623266895641,0.212496410368479
"173",0.777631093204783,0.505199171481226,0.170451717462273,0.202465669081915
"174",0.631090457918116,0.601307543882017,0.124137595397142,0.367609299568156
"175",0.5838478223736,0.512437820875857,0.155367449478442,0.277864633880026
"176",0.599659087266986,0.526114796536017,0.139877438478393,0.233744837725996
"177",0.634366190928077,0.496613930392018,0.175270629885928,0.298968726153906
"178",0.792396952129582,0.60854801880324,0.114819506641235,0.284337447672239
"179",0.567219919572616,0.481362996045013,0.157505308096119,0.278401608699877
"180",0.685038133341145,0.593401566543926,0.129248618036783,0.307689254712568
"181",0.744280023439661,0.540925625184226,0.124781503103076,0.259352905403244
