"","x"
"1101",0.785034307217577
"1102",0.797380758057552
"1103",0.855045959544419
"1104",0.797363565850947
"1105",0.884041206169958
"1106",0.8309284926536
"1107",0.935395311278963
"1108",0.9334904245071
"1109",0.752161752510658
"1110",1.02982498755025
"1111",0.876988498246377
"1112",0.815729443533338
"1113",0.950257710408256
"1114",0.902448464729633
"1115",0.853163447430478
"1116",0.875352641706401
"1117",0.865689465634639
"1118",0.865612465172646
"1119",0.828624260464201
"1120",0.921923134715368
"1121",0.889862269593829
"1122",0.855115159583246
"1123",0.811559599669115
"1124",0.807417502339846
"1125",0.854269485939338
"1126",0.882715366408739
"1127",0.799111085480368
"1128",0.856565763031305
"1129",0.865417016870762
"1130",0.831368066577989
"1131",0.850582925715624
"1132",0.914922472469148
"1133",0.941930419649072
"1134",0.869295652837932
"1135",0.800453690813722
"1136",0.827597583483077
"1137",0.804248504014654
"1138",0.855839027908513
"1139",0.933163494661234
"1140",0.830683805584921
"1141",0.936731917419478
"1142",0.804349286034919
"1143",0.833280893242715
"1144",0.877298945867306
"1145",0.83823712678904
"1146",0.884755961980863
"1147",0.951246381883691
"1148",0.85310258349306
"1149",0.946660571948875
"1150",0.860191240311491
"1151",0.8361890197084
"1152",0.877992341384395
"1153",0.839386409211287
"1154",0.91855383111978
"1155",0.861323242956989
"1156",0.820475887149282
"1157",0.89685708791659
"1158",0.91382105801011
"1159",0.819033063238485
"1160",0.903807737602667
"1161",0.931341413634068
"1162",0.85736749592492
"1163",0.890970000662721
"1164",0.810654439179443
"1165",0.854996583247747
"1166",0.839868171443066
"1167",0.907757375444202
"1168",0.865783605206346
"1169",0.881725858353186
"1170",0.790957316278672
"1171",0.825875534127774
"1172",0.873649307406469
"1173",0.793934377173616
"1174",0.893812061751057
"1175",0.813028239664909
"1176",0.838987416350181
"1177",0.877923879731512
"1178",0.846324794381785
"1179",0.831692879926619
"1180",0.874578398894119
"1181",0.902099350871991
"1182",0.828286350260956
"1183",0.807398464669232
"1184",0.871502509901415
"1185",0.865643417707691
"1186",0.868010213538028
"1187",0.926480174803936
"1188",0.890723644331908
"1189",0.796824165905606
"1190",0.858503664385111
"1191",0.84405355333203
"1192",0.882436135538645
"1193",0.827286607779655
"1194",0.822449021450107
"1195",0.812575280782928
"1196",0.84546750627598
"1197",0.868481162884545
"1198",0.9198076374834
"1199",0.770434761574734
"1200",0.860577799277646
"1201",0.901497689398501
"1202",0.890639191789348
"1203",0.807219100598947
"1204",0.922761488099716
"1205",0.939161579376378
"1206",0.801548818934407
"1207",0.892427464283802
"1208",0.907008739380397
"1209",0.81335150523698
"1210",0.826453248000022
"1211",0.92796553344403
"1212",0.850595934258927
"1213",0.889967454485001
"1214",0.745941826585785
"1215",0.772094615750091
"1216",0.879687928383775
"1217",0.813388222939327
"1218",0.755843541571963
"1219",0.819275512866113
"1220",0.888556949436155
"1221",0.794032786439419
"1222",0.792326612571409
"1223",0.812132824236235
"1224",0.797877016905576
"1225",0.889241421670863
"1226",0.845906120848547
"1227",0.824429322817725
"1228",0.892389324857879
"1229",0.770790621156611
"1230",0.785505142314554
"1231",0.890751031152855
"1232",0.943378470040727
"1233",0.833705055917489
"1234",0.858397661331317
"1235",0.853669307531391
"1236",0.860912082648491
"1237",0.87264995796034
"1238",0.819595864115881
"1239",0.8214893474837
"1240",0.885497272369431
"1241",0.833850278846259
"1242",0.914348221180101
"1243",0.870753833813363
"1244",0.832178100450171
"1245",0.810178512779559
"1246",0.940328678377734
"1247",0.911801526062696
"1248",0.943139978239445
