"","kappa_out[1]","kappa_out[2]","kappa_out[3]","kappa_out[4]"
"116",0.211854857353978,0.378392749716952,0.113618830753124,0.231945786073242
"117",0.233871227057415,0.416771230243883,0.129598553629074,0.271588858204139
"118",0.211762330246364,0.42401732567119,0.103887110568126,0.236601999797457
"119",0.256383465302765,0.380687425247994,0.101426464616531,0.253337111859129
"120",0.235241463292608,0.476490676955806,0.107734793009794,0.275995065095054
"121",0.246549709714208,0.313595502800428,0.102202424452018,0.303380243024757
"122",0.246140368672695,0.360921092362282,0.0879733001418814,0.285012602169743
"123",0.276357498336139,0.355326457149616,0.153437661839347,0.210308147490862
"124",0.237490069934374,0.436723842253214,0.132445152587869,0.304355179807622
"125",0.248313182503644,0.461575738372164,0.122452266589317,0.293658916412808
"126",0.267991659104716,0.476477106278209,0.133616640938831,0.288334628489943
"127",0.282275158468554,0.447308739153731,0.15117590341538,0.21621485025861
"128",0.231173469610682,0.428730277285785,0.0999226439238964,0.258520761642844
"129",0.1749238796482,0.399927069341771,0.139057347523032,0.233030186900257
"130",0.215850711049833,0.404103058383063,0.138975602772827,0.281514033299696
"131",0.24412642454539,0.44866913427041,0.133291459786878,0.264773666204013
"132",0.225384364057139,0.406145525737491,0.114131081873728,0.320148405797673
"133",0.213062744867478,0.523396380958741,0.124471394786836,0.274641056850499
"134",0.304938454163478,0.429872979614078,0.146977425161586,0.326231606864652
"135",0.31181662331464,0.424455921479408,0.134584694431056,0.310523413719879
"136",0.245889990382544,0.402348254370322,0.120737369075388,0.3011788336464
"137",0.197746678970783,0.434440346998497,0.122083477771313,0.257097362852676
"138",0.293271411498754,0.409898064873369,0.12927853246473,0.313394552057635
"139",0.228730994808857,0.411459677918164,0.129779313716567,0.281426989899416
"140",0.241360785719421,0.360693780570357,0.1161684156914,0.295488986510193
"141",0.219117300643095,0.375945896198114,0.136604811489623,0.241515499506117
"142",0.189548837955071,0.360789176651628,0.101896004826442,0.243387760429613
"143",0.24410782986481,0.404336206737597,0.0828905931351472,0.27854317708918
"144",0.279171242912805,0.46556689492701,0.0763064436241877,0.333871027400565
"145",0.236947841666798,0.441374766735218,0.0969963850428109,0.325185612057357
"146",0.302912653401935,0.422396335981536,0.170240380910044,0.256504361517456
"147",0.217661754521734,0.493797942995251,0.162268492479214,0.303907494564531
"148",0.246955000522684,0.396262239152884,0.118461459078931,0.301007080258436
"149",0.234277619690715,0.462813991063111,0.116656909370625,0.275223204760672
"150",0.249903042876017,0.426278022686195,0.154196772544627,0.303510348229029
"151",0.205192659625251,0.513142509190917,0.123613720213004,0.228138707806437
"152",0.254915916466266,0.316164978617712,0.106712585733503,0.266578554693254
"153",0.211528722901857,0.36255947671281,0.11546331275337,0.269217872434678
"154",0.221540869756219,0.410757360700793,0.112263107136971,0.308982002872809
"155",0.186260351773569,0.401109302171092,0.107608130829129,0.325743569471975
"156",0.210378519445513,0.380678518197944,0.111087338924774,0.292320770776348
"157",0.314645961211958,0.455388405883863,0.118785617112057,0.235147923917368
"158",0.266173589056427,0.52600203792702,0.135306575737112,0.22261117351434
"159",0.22876290068379,0.492256376937159,0.145908459589188,0.299790215767033
"160",0.257096262076904,0.460349917932237,0.146400167979971,0.325085465795423
"161",0.273485131974617,0.422126772927814,0.109030877309398,0.233675862550041
"162",0.269415060155154,0.471268807725916,0.0938776217494078,0.300507795088644
"163",0.244798652821803,0.390921865213976,0.157847740948858,0.262474150508659
"164",0.237138291166801,0.463518147960257,0.13296139858766,0.288380120849902
"165",0.277916366243442,0.455383189793187,0.136340281072323,0.242801136403862
"166",0.246899506057663,0.316394958558243,0.14176180782991,0.272755086530572
"167",0.302176849501135,0.441509044554855,0.157301064338939,0.245627388679458
"168",0.236728143579583,0.443653167414477,0.112817504743337,0.32208589322426
"169",0.322579860977247,0.486502525719913,0.135495523094425,0.258792874204335
"170",0.276037479486885,0.382281156846412,0.141203824813767,0.269301413678448
"171",0.219877353141809,0.406981891328396,0.10863914253205,0.304818830884402
"172",0.201254661699471,0.433052946371685,0.11215488189208,0.263614902683726
"173",0.25549909926989,0.444130550649536,0.11219877836071,0.276585554860392
"174",0.252573812817768,0.422575694779573,0.114078122770039,0.275688610122184
"175",0.284729790492322,0.462673928809415,0.115395123071127,0.260799006693493
"176",0.201902339261008,0.352752077262462,0.142492327541018,0.28005041655043
"177",0.242444255602974,0.290889450841558,0.118182437164593,0.333011295301628
